AIR TEMP,RELATIVE HUMIDITY,SOIL TEMP,WIND SPEED,WIND MAGNITUDE,WIND DIRECTION,WIND SD,RAD FLUX,PRECIP
69.3,90,73.6,7,6.5,33,21.4,216.5,0
69.7,87.4,74,7.3,6.8,37,20.7,163.7,0
70.6,84,74.6,7.7,7.2,42,20.4,374.3,0
72.4,79.3,75.7,9.1,8.7,44,17.3,368.9,0
73.5,77,76.9,8.1,7.1,49,28.7,396.7,0
73.1,78.5,78,6.6,5.6,77,30.7,170.3,0
72.8,81.7,78.2,4.9,4.4,88,25.3,172.2,0
73.2,81.5,78.1,6.5,6,87,22.5,343.9,0
76.9,76.3,78.7,7.1,6.4,97,24.4,552.6,0
75.9,78.1,80.4,6.6,6.1,111,20.5,235,0
75.5,79.2,80.9,6.9,6.2,74,25.5,235.3,0
74.1,83,80.6,7.4,7,50,17.6,76.5,0
73.3,85.8,79.8,5.5,5.2,44,18.7,11.4,0
72.4,86.5,78.7,5.3,5,58,16.9,0,0
70.9,74.3,77.7,6.4,6.1,40,18.2,0,0
67.6,81.6,76.6,4.2,3.6,28,31.5,0,0
64.3,90.2,75.4,3.2,2.8,352,28.4,0,0
62.9,92.2,74.3,1.8,1.5,347,31.6,0,0
63.2,92.7,73.4,3.1,2.7,7,30,0,0
62.3,96.6,72.6,4.7,4.7,350,9.1,0,0
63.1,96.6,71.8,5.3,5.1,355,14,0,0
63.6,96.5,71.2,3,2.8,358,22.4,0,0
62.4,97.7,70.6,3.8,3.7,339,13.7,14.8,0
65.2,95.3,70.1,8.3,8.2,352,12.1,127.5,0
67.4,89.6,70,7.2,6.5,12,25.2,213.2,0
68.9,84.5,70.5,8,7.5,28,20.9,235.8,0
71,77.8,71.7,7.8,7.1,24,24.4,488.1,0
73.5,68.5,73.7,8,7.4,354,22.6,670.8,0
74.4,65.8,76.7,8.8,8.2,360,20.7,752.5,0
76.6,60.7,79.7,8.1,7.4,4,24.9,650.2,0
78.7,51.4,81.9,8.3,7.6,4,23.7,670.8,0
79.5,47.1,83.7,8.8,7.9,15,25.1,601.7,0
79.8,43,85,8.7,7.8,21,25.4,551.7,0
79.8,42.4,85.7,8.2,7.5,21,24.2,465.3,0
79.1,44.4,85.9,7.6,7,32,21.3,296.4,0
77.8,48.7,85.1,6,5.6,26,21.4,169.2,0
74.4,57.8,83.4,3.4,3,24,25.5,35,0
69.3,68.9,81.6,2.4,2.2,352,24.1,0,0
66.8,74.3,79.9,1.9,1.6,339,27.9,0,0
63.7,82.7,78.2,2.4,2.4,345,9.8,0,0
62.6,86.2,76.8,2.5,2.5,346,6.9,0,0
61,92.1,75.5,2,1.7,320,28.5,0,0
59.9,92.3,74.3,2.1,2.1,328,10.9,0,0
59.8,93.2,73.1,2.6,2.6,341,10.5,0,0
58.9,95.1,72.2,3.1,3,322,14.6,0,0
58.4,94.6,71.3,3.2,2.9,314,24.9,0,0
59.5,94.3,70.5,3.7,3.5,290,14.3,18.7,0
64.4,88,69.9,4.2,4.1,307,13.6,134.8,0
69.8,77.2,69.7,5.2,5,308,14.6,275.5,0
74.3,66.1,70.4,6,5.7,314,16.2,415.6,0
77.1,57.3,72.4,6.4,6,316,19,544.6,0
78.8,51.2,75.3,4.8,4,323,31.5,585.6,0
79.6,46.7,78.1,4.1,2.9,326,43.7,565.9,0
81.4,40.8,80.5,4.7,2.8,330,51,719,0
83.6,39.1,83.4,4.2,2.9,253,44.6,813.6,0
82.4,42,86.2,5.2,4.7,188,24,517.2,0
83.7,36.2,87.5,4.4,1.6,267,64.8,503.4,0
83.2,35.3,88.1,4.4,4,317,22.9,334.4,0
85,32.5,87.9,3.6,2.7,271,39.5,307.5,0
83.2,39.4,87.1,2.8,2.4,212,29.3,161.2,0
77.3,63,85.4,2.9,2.8,183,8.7,35.2,0
70.8,76.3,83.5,3.5,3.4,182,5.6,0,0
67.9,82.4,81.6,3.5,3.5,185,6.8,0,0
65.5,84.4,80,3.3,3.2,201,17.1,0,0
64.1,83.1,78.5,4.1,4,209,12.4,0,0
62.8,84.8,77.1,4.6,4.3,212,20.6,0,0
62.9,83.6,75.9,5.1,5.1,226,8.6,0,0
62.2,84.7,74.8,4.7,4.6,225,11.9,0,0
61.5,84.5,73.8,5.6,5.6,227,9.6,0,0
61.8,83.2,72.9,6.2,6,246,16.2,0,0
64.3,76.3,72.1,6.3,6,284,19.6,17.5,0
69.2,68.7,71.5,8.1,7.9,308,11.3,136.1,0
73.5,65.1,71.3,10,9.8,328,12.3,279.5,0
77.2,59.3,71.8,10.1,9.9,341,12,420.4,0
80.2,50.1,73.7,10,9.7,338,12.9,548,0
82.8,43.1,76.3,11.2,10.9,328,14,646.7,0
84.6,35.6,79,13.6,13.2,336,13.3,709.5,0
85.5,36,81.6,14.5,14.1,334,14.2,723.3,0
86.2,32.5,83.8,14.6,14.1,334,15,710.4,0
86.4,27.1,85.6,16.1,15.7,343,12.7,669.1,0
86.3,23.8,86.7,17,16.8,346,10.6,583.1,0
84.5,24.1,87,15.5,15.2,342,10.5,416.8,0
82.1,34.6,86.6,8.4,7.6,6,24,290.2,0
77.6,46.8,85.7,4.4,4,22,24.5,103.9,0
73.6,55.6,84.1,2.6,2.2,4,30.6,15.2,0
68.9,65.4,82.4,3.8,3.7,345,8.3,0,0
65.3,76.1,80.6,3.1,3,335,12.9,0,0
64.3,74.8,78.9,3.8,3.7,348,11.9,0,0
63.4,77.6,77.4,2.9,2.8,349,20.5,0,0
62.4,80.5,76.1,2.7,2.6,340,15.3,0,0
60.5,86.5,74.9,3.8,3.8,305,8.7,0,0
60.2,86.4,73.9,4.4,4.3,307,9.6,0,0
59.3,87.9,72.9,5.2,5.1,312,11.3,0,0
59.1,88.4,72.1,5.5,5.4,321,8.3,0,0
58.7,89.7,71.3,4.5,4.4,315,11.5,8.1,0
61.4,86,70.6,5.6,5.5,316,10.8,94.3,0
66.7,76.4,70.4,6.1,6,321,11.5,229.4,0
71.5,66.5,70.9,6.7,6.5,312,13.4,346.9,0
75.1,57.7,72.3,6.3,6,314,16.8,476.6,0
77.7,52.6,74.4,6.7,6.3,322,18.3,569.5,0
79.8,48.9,77,6.6,6.2,321,20.8,644.1,0
81.5,45.7,79.6,7.7,7.3,337,18.6,668.2,0
83,43.2,82.1,6.9,6.4,339,22.6,672.5,0
84.5,41.8,84.4,5.5,4.7,345,30.6,631.2,0
85.9,39.9,86.3,5.4,4.8,326,26.9,542.1,0
86.2,39.7,87.5,5.8,5.6,334,17.4,416.3,0
85.9,40.7,87.8,5.3,5.1,329,15.9,275.5,0
85.5,44.5,87,2,1.8,12,22.7,134.2,0
81.4,57.8,85.5,1.4,1,128,43.6,13.9,0
75.7,72.7,83.7,1.6,1.3,119,39.7,0,0
73.4,74.2,82,2.2,2,82,21.8,0,0
70.5,81.1,80.4,2.6,2.4,115,20.4,0,0
67,86.5,79,2.9,2.7,172,20.2,0,0
65.5,89.3,77.7,3.1,3,221,11.9,0,0
65.1,91.1,76.6,2.6,2.6,235,10.5,0,0
62.1,94.5,75.5,2.6,2.5,183,17.3,0,0
62,92.8,74.5,3.2,3.2,225,12.3,0,0
61.8,91.7,73.6,3.4,3.4,223,8.7,0,0
63,89.1,72.8,4.6,4.5,246,11.4,12.6,0
67.5,81,72.2,6.3,6.2,248,11.2,127.7,0
74,69.4,72,7.2,7.1,240,10.8,260.8,0
79.7,59.6,72.6,7.8,7.7,233,11.3,346.6,0
84.1,50.8,74.2,9.7,9.4,216,13.6,439.2,0
87.4,44,76.6,9.8,9.6,204,13.5,651.9,0
89.3,39.4,79.4,9.8,9.5,204,13.9,553.6,0
89.3,40.8,81.8,7.3,7,214,16.1,445.5,0
91,36.8,83.2,7.7,7.4,214,16,583.3,0
92.1,35.5,85,6.4,6,222,19.7,549,0
93.3,34.1,86.5,5,4.5,213,23.9,474,0
91.1,43.8,87.6,2.9,2.3,145,36.6,188,0
86,56.5,87.4,6.5,6.1,95,19.2,90.4,0
82.7,63.9,86.3,8.4,8,95,18.3,48,0
78.9,71.2,85,8.6,8.1,115,19.3,9.1,0
76.8,74,83.6,7.6,7.2,101,18.9,0,0
74.6,74.6,82.2,7.6,7.3,89,17.9,0,0
73.5,73.4,81,8.2,7.8,95,17.6,0,0
72.5,78.3,79.9,10.6,9.6,61,25.2,0,0.01
69,83.5,78.8,14.1,12.9,79,24,0,0
68.9,83.5,77.5,10.2,9.5,110,21.8,0,0
68.5,84.7,76.4,9.3,9,130,16,0,0
67.6,87.1,75.5,8.3,8,136,15.8,0,0
65.8,91.9,74.6,5,4.7,101,20,0,0
64.9,94.4,73.9,4.5,4.3,101,18.7,13.7,0
67.2,90.3,73.3,4.7,4.4,124,21.9,115.4,0
70.3,83.3,73,6.4,5.7,69,27.1,263.1,0
72.2,79.8,73.3,8.6,8.3,54,13.7,403.3,0
75,75.8,74.8,7.8,7.1,43,24.6,558,0
76.7,72.7,77.2,8.1,7.7,53,17.9,625.2,0
78.7,70.3,79.9,7.1,6.4,51,23.8,666.5,0
80.1,67.8,82.7,7.3,6.9,51,20.9,708.6,0
81.8,65.5,85.3,6.4,5.6,29,29.2,694.9,0
82.6,63.9,87.5,6,5.4,9,26.2,661.3,0
83.5,60.9,89.3,5.2,4.3,42,33.5,548.3,0
84.1,60.6,90.3,5.1,4.4,41,28.1,430.3,0
84,60.6,90.4,4.9,4.3,53,27.4,295.8,0
83,62.9,89.5,4.7,4.4,54,20.1,150.6,0
80,71.5,87.8,3,2.8,64,23.2,27.9,0
75.5,81.8,86,1.8,1.7,87,18.3,0,0
73.6,85.4,84.3,2.8,2.6,44,22,0,0
73.1,88.7,82.7,5.5,5.3,53,15.2,0,0
71.4,93.5,81.5,4.8,4.7,53,11,0,0
69.9,95.8,80.3,4.5,4.4,55,15.6,0,0
68.8,97.3,79.3,4.4,4.3,54,15.7,0,0
68.9,98.1,78.3,7.1,6.6,87,20.8,0,0
68.8,98.3,77.6,6.1,5.7,96,21,0,0
68.6,98.3,77.1,3.8,3.4,119,26.9,0,0
68.3,98.2,76.6,4.2,4,140,18.6,0,0.01
68.2,98.9,76.2,2.3,1.7,137,41.1,0,0.04
68.2,99.3,75.7,3.8,3.6,192,17.6,10.1,0
67.5,92.9,75.2,3.8,3.5,191,21.5,75.2,0
70.1,85.1,75.1,2.8,1.4,89,57.4,220.6,0
74.6,78.1,75.9,3.7,1.7,329,59.3,611.5,0
77.3,71.9,78.5,4.3,0.9,338,72.2,695.7,0
79.5,65.4,81.6,3.7,1.3,340,65.7,514.2,0
81.8,57.3,83.7,7.3,6.7,319,22.7,661.3,0
82.6,53.2,85.6,6.4,5.7,301,26.5,475.5,0
79.2,61.6,86.8,7,4.1,339,52,334,0.13
76,76.9,86.2,6.5,5.8,75,26.7,434.5,0
76.7,76.1,85.2,4.6,4.3,128,22.8,258.6,0
72.1,77.8,83.8,7.5,7.1,57,18.4,112.7,0.01
70.1,86.1,81.7,2.9,2.4,34,35.1,23.8,0
68.1,92.6,79.8,5.7,5.3,354,20,0,0
66.9,95.5,78.2,5.2,4.7,6,24.4,0,0
65.9,96.7,76.8,5,4.6,4,22.3,0,0
65.9,97.1,75.7,5.3,5.1,358,15.8,0,0
66.1,97.6,74.8,4.5,4.2,3,21.5,0,0
66.1,98.2,74.3,4.1,3.7,16,24.5,0,0
65.8,98,73.7,4.6,4.2,24,21.9,0,0
65.2,98.4,73.3,4.6,4.2,20,23.4,0,0
64.3,99.5,72.8,4.5,4,18,25.4,0,0
64.3,99.5,72.4,4.8,4.5,26,20.9,0.5,0
64.8,97.8,72,4.8,4.5,32,20.3,29.4,0
65.6,94.9,71.9,4.2,3.8,16,24.1,60.8,0
67.2,88.7,72,4.6,4.2,26,23.8,229.4,0
68.3,84.5,72.8,4.6,4.1,14,26.8,241.8,0
69.6,80.6,73.6,4.6,4.1,26,28.1,304.4,0
70.7,76.8,74.6,4.5,4,28,26.4,378.4,0
72,74.5,75.9,4.7,4,47,32.9,487.2,0
73.8,70.1,77.7,4.5,3.5,41,38.1,597.7,0
75.7,64.3,80.1,4.3,3.5,45,35.7,651,0
76.2,62.9,82.3,4.4,3.4,67,38.5,463.3,0
76.9,61.4,83.5,4.8,4,62,32.6,464.7,0
76.4,63.1,84.1,5,4.5,92,24.9,272.8,0
74.8,68.4,83.3,4.7,4.5,91,17.8,129.3,0
71.2,80.2,81.8,3.6,3.4,91,17.5,21.6,0
66.7,89.9,80.1,1.7,1.7,97,16.3,0,0
64.4,94.6,78.4,1.5,1.4,128,18.1,0,0
63.3,95.5,76.9,2.2,2.2,131,12.9,0,0
62.2,95.8,75.5,2.5,2.3,134,23.7,0,0
60.5,97.5,74.3,3.4,3.3,167,15.7,0,0
59.9,98.2,73.2,3.8,3.7,173,14.2,0,0
59.4,98.7,72.2,3.5,3.4,174,17.3,0,0
58.7,99.3,71.4,3.3,3.2,189,11,0,0
57.5,99.9,70.6,2.5,2.5,199,9.9,0,0
57.1,100,69.8,2.2,2.2,206,13.9,11.1,0
61,98,69.2,4.1,4,187,12.1,120.2,0
66.9,85.7,69.2,6.6,6.4,192,12.6,266,0
69.1,81.8,69.9,7.5,7.3,190,13.3,298.7,0
72.3,77.8,71.1,9,8.7,190,14.7,344.4,0
75.5,72.8,72.9,10.1,9.8,178,14.2,651.9,0
77,69.3,75.6,9.4,8.9,167,18.3,556.4,0
78.9,65.8,78.1,9.9,9.5,150,15.9,664.8,0
80.6,62.5,80.5,10.9,10.4,152,16.9,689.7,0
81.5,59.4,82.9,10.7,10.2,155,16.9,640.7,0
82.4,56.5,84.5,10.5,10,150,16.7,549.8,0
82.6,56.2,85.5,10.6,10.2,149,14.8,428.2,0
82.1,56.5,85.6,9.7,9.5,148,13,287.8,0
80.4,60.2,84.7,8,7.8,142,13,143.7,0
76.7,70.2,83.2,5.6,5.5,143,12.7,25.3,0
73.1,77.8,81.6,5.7,5.6,140,11.8,0,0
72.1,78.8,80.2,6.9,6.7,143,12.7,0,0
70.8,82.7,78.9,7.5,7.4,149,12.1,0,0
70.3,84.6,77.8,7.7,7.6,152,12.2,0,0
70,84.7,76.8,9,8.8,152,12.4,0,0
68.8,86.9,76,8.3,8.1,156,11.8,0,0
68.5,87.5,75.2,8.9,8.7,158,12,0,0
68.9,87,74.6,8.5,8.3,157,12.2,0,0
68.4,89.3,74,8.4,8.2,160,11.8,0,0
68.5,90.4,73.5,8.3,8.2,166,12,2.8,0
69.3,90.5,73.1,7.4,7.2,161,12.9,30.8,0
72.5,85.6,73,8.5,8.2,160,13.1,181.5,0
75.2,81.5,73.4,10,9.8,158,13.5,298.8,0
78.9,75.4,74.7,9.3,8.8,168,18.3,463.5,0
81.8,71,76.9,7.3,6.7,141,23,615.8,0
83.9,68.8,79.7,10.3,9.8,136,16.8,677.7,0
86.8,63.4,82.5,13,12.6,148,15.2,706.1,0
89.7,57.7,84.9,13.4,13,149,14.7,703.5,0
92,55.3,86.9,12.7,12.3,145,14.6,639.8,0
94.3,43.5,88.4,13.9,13.4,171,14.3,546.2,0
94.3,43.6,89.2,14,13.7,172,12.1,421.3,0
92.9,45.2,89.2,11.5,11.2,166,12,269.5,0
89.6,52.4,88.3,8.6,8.4,162,11.7,137.3,0
84,62.5,86.9,7.4,7.2,155,11.4,12.4,0
79.7,69.3,85.3,6.8,6.6,161,12.3,0,0
77.6,67.8,83.8,6.7,6.5,164,11.9,0,0
77.5,65.3,82.4,7.3,7.2,176,10.6,0,0
78.1,64.5,81.2,6.3,6.1,182,11.4,0,0
80.1,60,80.3,6.9,6.6,200,14.5,0,0
76,75.2,79.6,8.2,4.8,292,52.5,0,0.16
69.8,95.3,78.4,7.6,6.8,26,26.3,0,0.22
69.7,94.3,77.2,7.1,6.8,48,15.9,0,0
68.5,95.1,76.3,6.3,6.1,53,13.6,0,0
68.6,98.1,75.5,3.8,3.5,31,24.3,0,0
68.8,98.4,74.9,3.5,3.2,17,25.7,0.9,0.11
69.2,99.1,74.5,6.1,5.8,349,15.9,24.9,0.07
70.1,97.4,74.3,5.1,4.7,10,23.6,61.2,0.02
71.3,96.7,74.4,6,5.8,357,13.5,103,0
71.1,94.1,74.6,7.8,7.6,354,14.2,38.2,0
69.8,90.7,74.5,11.8,11.5,356,12.2,195.3,0
71.9,81.2,74.6,11.2,10.8,358,16.1,217.2,0
72.6,77.7,74.8,8.9,8.2,5,23.1,244.8,0
73.7,75.1,75,11.7,11.1,358,19.3,335.8,0
74.3,71,75.4,11.5,10.8,1,20.2,378.1,0
74.1,65.1,75.8,10.7,9.8,3,23.4,373.2,0
73.3,64.8,75.9,8.8,8,15,24.7,211.7,0
71.8,66.3,75.3,7.8,7.2,21,22.9,98.9,0
69.2,69.1,74.3,5.7,5.2,3,23.7,13.1,0
66.6,80.1,73.2,4.7,4.3,360,22.5,0,0
66.3,81.7,72.2,6.7,6.5,356,15.2,0,0
64.1,83.7,71.3,4.8,4.5,359,20.5,0,0
61.6,89.9,70.5,4.9,4.6,357,18.8,0,0
59.8,93.7,69.6,4,3.7,0,19.5,0,0
58.1,96.2,68.8,4.1,4,355,13.4,0,0
57.3,96.8,68,4.7,4.5,355,13.5,0,0
56.4,97.1,67.2,3.2,2.9,1,22.6,0,0
55.1,97.9,66.5,2.8,2.6,4,23.9,0,0
54.8,96.3,65.8,3.4,3.2,34,22.6,9.4,0
56.7,91,65.2,5.5,5.3,49,14.7,101.7,0
58.7,79.3,65,9.7,9.5,53,12.2,250.6,0
60.9,73.5,65.3,9.4,9,48,16.1,401.5,0
63.2,69.9,66.5,8.7,8.3,42,19.2,534.7,0
65.1,68.2,68.6,9,8.4,43,20.5,630.4,0
66.7,65.4,70.8,9.3,8.7,41,21,707.8,0
67.9,64.2,72.8,8.5,7.9,41,20.5,611.5,0
69.1,61.2,74.2,8.6,8,42,22,656.2,0
70,56.7,75.5,8.6,8,43,21.3,629.5,0
70.3,54.7,76.9,7.6,7.1,44,21.5,504.5,0
70.5,51.2,77.8,7.9,7.5,48,17.8,430.3,0
69.6,52.8,78,7.4,7.1,56,16.2,285.1,0
67.7,58.9,77.2,5,4.7,66,21.1,108.6,0
64.8,69.6,75.8,3.1,2.9,62,20.3,32.3,0
60,84.8,74.2,2.1,1.9,92,24,0,0
57.5,88.1,72.6,2.4,2.2,70,26.1,0,0
56.9,88.1,71.2,2.7,2.5,55,22.6,0,0
55.8,88.4,69.8,2.3,2.2,50,18,0,0
55.3,88.2,68.7,2.6,2.5,54,16.3,0,0
54.1,89.5,67.6,2.3,2.1,63,18.5,0,0
53.2,91.7,66.7,2.3,2.1,54,24.9,0,0
52.6,93.5,65.8,3,2.9,45,14.3,0,0
51.1,95.5,65,2.3,2.2,26,16.7,0,0
51.8,95.2,64.3,2.7,2.5,45,17.6,14.7,0
55.8,88,63.7,2.9,2.6,88,27.2,138.6,0
59.6,84.4,63.5,3.5,3.3,134,19,272.2,0
64.1,74.4,64.1,3.3,2.6,135,36.8,408,0
67.1,62.9,66,2.8,1.5,131,55.1,470.4,0
67.3,61.4,68.4,3.3,2.2,87,45.7,412.6,0
69.4,57.1,70.4,3.3,0.7,92,72.2,695.7,0
70.4,57,73.2,3.9,2.3,324,51.1,570.4,0
70.1,58.2,75.5,5.1,4.1,349,36.2,542.2,0
71.3,54.5,77.2,4.2,3.1,334,42.1,604.6,0
71.4,53.2,78.9,4.7,4,9,31,492.2,0
71.4,52.9,79.9,2.9,2.1,38,44.6,292.1,0
70.4,53.6,79.9,3.2,2.8,34,25.8,118.1,0
69.7,57,79,3.2,3.1,58,18.3,64.4,0
67.6,68.8,77.9,1.8,1.7,123,18.5,5.5,0
64.6,84.1,76.7,2,1.8,188,25.5,0,0
62.3,85.1,75.4,2.8,2.5,280,24.1,0,0
60.5,90.3,74.1,2.8,2.8,317,11.6,0,0
58.9,95,72.9,2.7,2.5,312,17.8,0,0
58,97.2,71.7,2.7,2.6,308,9,0,0
57.8,98.5,70.6,3.2,3.1,311,12.9,0,0
57.4,98.8,69.7,2.2,2.1,273,18.1,0,0
57.5,99.4,68.9,2.5,2.2,307,27.7,0,0
57.5,98.4,68.3,2.3,2,224,30.4,0,0
56.9,99.2,67.7,1.8,0.8,10,59.7,7.4,0
59.6,99,67.3,1.2,0.7,251,52.8,42,0
63.3,93.9,67.4,3.3,3.1,224,22.6,215,0
67.4,78.9,68.1,4.2,3.9,218,23.2,274.6,0
70,69.4,69.4,4.5,4.1,210,25.7,354,0
72.3,63.8,71.1,3.3,2.3,202,45.9,562.3,0
74.9,57.2,73.5,3.7,1.6,168,60.4,633,0
75.7,53.6,76.4,4.7,4,129,32.4,620.1,0
75.5,53.1,78.7,4.6,4.1,150,28.4,538.7,0
75.9,51.3,80.2,3.5,2.9,154,32.5,334.3,0
76.9,46.6,80.6,4.6,4.1,102,25.4,391.7,0
77.4,50.5,81,6.1,5.7,99,19.6,381,0
77.2,51.6,81.2,6.3,5.9,101,20.8,304.4,0
74.8,59.5,80.8,4.7,4.4,92,19.2,110.6,0
71.6,70.2,79.6,3.4,3.2,87,18.3,30.3,0
66.5,83.8,78.2,3.3,3.3,105,12.5,0,0
64.4,88.4,76.8,3,2.8,102,17.9,0,0
64.2,89,75.5,4.7,4.5,142,15.6,0,0
64.9,91.4,74.4,6.7,6.5,173,13.4,0,0
64.3,93.1,73.5,4.9,4.7,171,13.8,0,0
61.9,97.2,72.6,4,3.9,163,12.7,0,0
62.2,97.7,71.8,4.3,4.1,179,17.7,0,0
63.7,97.2,71.2,5.3,5.1,169,15.3,0,0
62.9,98.3,70.8,3.8,3.7,151,17.5,0,0
63.1,99.4,70.3,4.9,4.7,145,13.1,15.9,0
64.9,98.4,70,7,6.8,148,14.9,43.9,0
66.4,97.1,70,7.3,7,139,15.6,77.3,0
67.4,95.5,70.2,6.2,5.7,124,21.7,93.6,0
69,94.1,70.5,9,8.7,147,15.9,200.8,0
71.9,87.6,71.1,9.5,9.1,154,15.4,316.1,0
72.2,87.4,72.3,8.7,8.4,156,15.1,221.5,0
74.4,83.1,73,9.8,9.5,157,14.2,408.8,0
77.6,78.1,74.4,10.8,10.4,153,15.8,620.9,0
77.5,77.4,76.5,9.5,9.1,146,16.2,306.5,0
78.5,74.4,77.6,10.7,10.3,151,15.5,459.3,0
80.1,69.4,78.6,10.5,10,152,16.3,391.6,0
79.5,69.7,79.3,10.1,9.8,154,13.9,231.4,0
79,72.5,79.1,9.8,9.5,141,14.8,171.1,0
75.8,79.8,78.3,7.3,7.1,134,13,11.7,0
73.2,87.2,77.4,5.6,5.3,129,17.3,0,0
71.9,91.2,76.4,6,5.8,134,14.8,0,0
71.1,92.7,75.6,8.5,8.3,134,13.3,0,0
70.6,95.4,74.9,9.3,8.9,147,15.2,0,0
70.7,97.1,74.3,9.9,9.6,160,14.1,0,0
71.2,95.9,73.9,7.2,6.5,198,24.8,0,0
69.9,84.6,73.5,7.9,6.2,225,37.8,0,0
68.6,75.2,72.9,12.2,9.3,232,39.7,0,0.01
68.3,75.9,72.1,5,3.2,337,49.3,0,0
65.2,90,71.3,2.6,1,237,63.1,5.1,0
69.3,84.3,70.9,2.9,1.6,172,55.1,113.1,0
73.6,74.2,70.7,3.9,3.5,142,24.7,255.7,0
75.8,74.4,71.1,5.3,5,130,20.5,396.2,0
78,70.1,72.8,5.8,5.2,112,26.5,522.5,0
79.9,68.9,75.3,5.5,4.8,117,28.2,617.5,0
81.9,70,78.3,6.4,5.8,101,23.9,687.1,0
83.7,70.2,81.2,6,5.4,97,25.4,620.1,0
85.6,67.3,83.6,6.6,6,111,23.9,610.6,0
87.1,63.8,85.5,7.4,6.8,133,22.1,621.8,0
88.3,62,87.1,7.5,6.9,137,23,543.8,0
88.9,59.1,88.2,6.7,6.2,124,22.3,428.5,0
88.8,61.3,88.5,6.4,6,103,19.3,280.2,0
85.1,72.5,87.7,4.3,4,80,20,44.8,0
82.7,80.6,86.3,4.2,4,88,18.4,23.6,0
80.4,83.5,84.9,4.4,4.2,132,18.5,0,0
77.9,83.8,83.5,5.6,5.5,154,12.9,0,0
74.9,90.2,82.2,4.9,4.8,166,11.7,0,0
74.9,88.7,80.9,5.6,5.5,160,11.2,0,0
73.8,91,79.9,5.1,5,156,12.2,0,0
71.9,94.4,78.9,3.7,3.6,166,13.3,0,0
70.9,95.8,78,4,3.9,166,12.4,0,0
70.1,96.6,77.1,3.1,3,183,13.7,0,0
68.7,98.2,76.3,3,2.9,175,17.9,0,0
68.2,99.4,75.5,2.8,2.7,146,13.5,10.8,0
70.8,97.8,74.9,3.9,3.7,175,16.5,109,0
75.8,88.8,74.6,6.5,6.3,203,14.3,257.3,0
79.9,78,74.8,7.4,6.9,240,21.1,389.7,0
83.2,71.2,76.3,5.1,4,268,37.9,525.1,0
86.1,67.3,78.9,3.3,2.1,315,49.3,625.2,0
88.4,62.5,82,3,0.8,80,68.8,690.6,0
90.2,61.8,85.1,3.5,2.4,87,44.9,703.5,0
92,58.1,87.9,5.2,4.4,166,31.5,690.6,0
94.1,47.6,90.2,5.4,4.9,217,24.1,603.7,0
93.5,51.3,91.8,6.4,5.4,182,32.2,460.6,0
91.6,62.2,92.3,7.6,7.4,184,14,388.2,0
91.1,64.4,92,6.6,6.4,188,15.6,261.2,0
90.3,67,91,4.5,4.4,201,13.6,161.3,0
85.5,76.5,89.4,2.9,2.9,205,9.5,31.4,0
78.9,88.1,87.7,1.8,1.7,217,18.7,0,0
76.4,86.6,85.8,2.2,2.1,212,18.7,0,0
73.8,90.6,84.1,3,3,186,9.2,0,0
72.6,93.8,82.6,3.2,3.1,199,14.3,0,0
71.9,94.6,81.3,3.1,2.9,213,18.3,0,0
70.2,95.8,80.2,2.1,2,228,11.1,0,0
70.8,95.6,79.2,2.9,2.8,209,16.9,0,0
71,95.5,78.4,2.8,2.6,218,22.8,0,0
70.6,96.3,77.6,2.6,2.4,230,21.8,0,0
71.3,96.2,77,4.6,3.4,287,41.4,14,0
75.2,90.5,76.5,3.2,1.5,329,59.3,107.1,0
79.5,79.6,76.3,3,1.9,39,49.6,254.3,0
82.9,69.6,76.6,3.6,1.6,93,59.4,391.8,0
85.4,64.3,78.2,4.1,3.3,34,35.8,488.4,0
87.3,61.3,80.6,7,6.6,358,19.7,634.7,0
87.8,53.5,83.2,7.8,7.1,3,23.9,635.5,0
88.7,46.7,85.5,7.2,6.5,12,24.7,682.8,0
88.8,46.3,87.5,6,5.3,19,27.8,478.4,0
90.5,41.4,88.6,7,6.4,45,23.5,608.9,0
89.5,42.6,89.8,7.1,6.8,55,16,444.3,0
89.4,42.8,90.2,7.9,7.7,54,13.4,402,0
88.4,46.8,90.1,7.2,7,50,14.8,306,0
86.8,55.4,89.2,4.5,4.2,58,18.8,173.8,0
82.5,71.7,87.7,2.1,1.8,135,29.7,31.7,0
75,85.6,86,2.7,2.6,206,11.3,0,0
71.3,90.4,84.2,1.6,1.4,251,25.3,0,0
69.6,94.8,82.6,1.5,1.4,284,19.7,0,0
68.2,94.2,81.1,2,1.5,292,39.8,0,0
67.9,95,79.8,2.8,2.7,231,9.3,0,0
66.6,93.9,78.5,2,1.8,304,25.7,0,0
64.5,96.1,77.4,1.8,1.7,262,21.4,0,0
64.7,97.5,76.4,2.9,2.6,257,22.2,0,0
65.6,91.6,75.6,3.7,3.6,243,8.9,0,0
66.1,87.2,74.9,4,2.5,304,49.2,6.1,0
67.2,90.4,74.4,4,3.7,343,22.7,83.9,0
73.2,82.1,74.2,3.7,3.2,22,30,233,0
78.9,67.9,74.7,3.9,3.6,42,22.2,344.9,0
82.5,61.8,76.3,3.8,3.5,357,23,461.1,0
84.9,61,78.6,4.2,3.6,19,32,583,0
87.3,58.7,81.5,4.1,3.1,56,40.8,668.2,0
89.5,58.9,84.7,4.8,4.3,93,27.6,679.4,0
